mlsFNo,created_at,len_val,format_type
CON-RES-1992-688,Mar 17 2026 10:32AM,19,US_TEXT
RES-1986-400,Mar 17 2026 10:32AM,19,US_TEXT
TEMP-05709,Mar 17 2026 10:31AM,19,US_TEXT
TEMP-05710,Mar 17 2026 10:31AM,19,US_TEXT
RES-1986-667,Mar 17 2026 10:29AM,19,US_TEXT
TEMP-05708,Mar 17 2026 10:29AM,19,US_TEXT
MLKN 654,Mar 17 2026 10:29AM,19,US_TEXT
KN 12465,Mar 17 2026 10:29AM,19,US_TEXT
KN 2593,Mar 17 2026 10:28AM,19,US_TEXT
CON-COM-RC-1981-42,Mar 17 2026 10:27AM,19,US_TEXT
RES-1991-2842,Mar 17 2026 10:27AM,19,US_TEXT
TEMP-05707,Mar 17 2026 10:27AM,19,US_TEXT
TEMP-05705,Mar 17 2026 10:27AM,19,US_TEXT
TEMP-05704,Mar 17 2026 10:27AM,19,US_TEXT
RES-2005-900,Mar 17 2026 10:26AM,19,US_TEXT
TEMP-05706,Mar 17 2026 10:25AM,19,US_TEXT
RES-2015-1422,Mar 17 2026 10:24AM,19,US_TEXT
RES-2018-464,Mar 17 2026 10:22AM,19,US_TEXT
TEMP-05703,Mar 17 2026 10:22AM,19,US_TEXT
KN 3227,Mar 17 2026 10:22AM,19,US_TEXT
RES-1982-509,Mar 17 2026 10:22AM,19,US_TEXT
CON-COM-2016-210,Mar 17 2026 10:21AM,19,US_TEXT
CON-RES-1984-198,Mar 17 2026 10:21AM,19,US_TEXT
TEMP-05702,Mar 17 2026 10:19AM,19,US_TEXT
TEMP-05699,Mar 17 2026 10:18AM,19,US_TEXT
CON-COM-2025-625,Mar 17 2026 10:18AM,19,US_TEXT
TEMP-05701,Mar 17 2026 10:18AM,19,US_TEXT
KN 71,Mar 17 2026 10:17AM,19,US_TEXT
TEMP-05700,Mar 17 2026 10:16AM,19,US_TEXT
RES-2016-2223,Mar 17 2026 10:15AM,19,US_TEXT
RES-1981-1527,Mar 17 2026 10:15AM,19,US_TEXT
TEMP-05698,Mar 17 2026 10:14AM,19,US_TEXT
TEMP-05697,Mar 17 2026 10:13AM,19,US_TEXT
CON-IND-2025-307,Mar 17 2026 10:12AM,19,US_TEXT
TEMP-05696,Mar 17 2026 10:10AM,19,US_TEXT
IND-1982-6,Mar 17 2026 10:10AM,19,US_TEXT
RES-1985-39,Mar 17 2026 10:10AM,19,US_TEXT
TEMP-05695,Mar 17 2026 10:09AM,19,US_TEXT
TEMP-05694,Mar 17 2026 10:07AM,19,US_TEXT
RES-1992-5617,Mar 17 2026 10:07AM,19,US_TEXT
TEMP-05693,Mar 17 2026 10:06AM,19,US_TEXT
TEMP-05692,Mar 17 2026 10:04AM,19,US_TEXT
TEMP-05691,Mar 17 2026 10:02AM,19,US_TEXT
TEMP-05690,Mar 17 2026  9:58AM,19,US_TEXT
TEMP-05689,Mar 17 2026  9:56AM,19,US_TEXT
RES-RC-2008-1,Mar 17 2026  9:56AM,19,US_TEXT
TEMP-05688,Mar 17 2026  9:54AM,19,US_TEXT
TEMP-05687,Mar 17 2026  9:44AM,19,US_TEXT
TEMP-05686,Mar 17 2026  9:41AM,19,US_TEXT
TEMP-05685,Mar 17 2026  9:34AM,19,US_TEXT
TEMP-05684,Mar 17 2026  9:29AM,19,US_TEXT
TEMP-05683,Mar 17 2026  9:23AM,19,US_TEXT
TEMP-05682,Mar 17 2026  9:22AM,19,US_TEXT
RES-2026-1636,Mar 16 2026  3:27PM,19,US_TEXT
NULL,Mar 16 2026  3:26PM,19,US_TEXT
RES-2026-1635,Mar 16 2026  3:17PM,19,US_TEXT
NULL,Mar 16 2026  3:12PM,19,US_TEXT
RES-2026-1634,Mar 16 2026  3:10PM,19,US_TEXT
NULL,Mar 16 2026  3:10PM,19,US_TEXT
RES-2026-1633,Mar 16 2026  3:08PM,19,US_TEXT
NULL,Mar 16 2026  3:07PM,19,US_TEXT
TEMP-05655,Mar 16 2026  3:03PM,19,US_TEXT
TEMP-05654,Mar 16 2026  3:02PM,19,US_TEXT
TEMP-05650,Mar 16 2026  3:01PM,19,US_TEXT
TEMP-05652,Mar 16 2026  3:00PM,19,US_TEXT
RES-2026-1632,Mar 16 2026  2:58PM,19,US_TEXT
TEMP-05649,Mar 16 2026  2:58PM,19,US_TEXT
NULL,Mar 16 2026  2:57PM,19,US_TEXT
TEMP-05647,Mar 16 2026  2:56PM,19,US_TEXT
TEMP-05645,Mar 16 2026  2:55PM,19,US_TEXT
CON-COM-1982-61,Mar 16 2026  2:54PM,19,US_TEXT
KN 8170,Mar 16 2026  2:54PM,19,US_TEXT
TEMP-05642,Mar 16 2026  2:54PM,19,US_TEXT
TEMP-05643,Mar 16 2026  2:53PM,19,US_TEXT
RES-2000-599,Mar 16 2026  2:52PM,19,US_TEXT
TEMP-05634,Mar 16 2026  2:51PM,19,US_TEXT
TEMP-05640,Mar 16 2026  2:51PM,19,US_TEXT
TEMP-05638,Mar 16 2026  2:50PM,19,US_TEXT
RES-RC-1982-781,Mar 16 2026  2:50PM,19,US_TEXT
RES-1992-913,Mar 16 2026  2:50PM,19,US_TEXT
TEMP-05637,Mar 16 2026  2:49PM,19,US_TEXT
RES-1992-915,Mar 16 2026  2:47PM,19,US_TEXT
KN 5595,Mar 16 2026  2:46PM,19,US_TEXT
KN 211,Mar 16 2026  2:45PM,19,US_TEXT
NULL,Mar 16 2026  2:45PM,19,US_TEXT
IND-2007-8,Mar 16 2026  2:44PM,19,US_TEXT
TEMP-05631,Mar 16 2026  2:43PM,19,US_TEXT
RES-RC-1982-780,Mar 16 2026  2:43PM,19,US_TEXT
KNML 205,Mar 16 2026  2:41PM,19,US_TEXT
TEMP-05628,Mar 16 2026  2:41PM,19,US_TEXT
COM-RC-1983-379,Mar 16 2026  2:40PM,19,US_TEXT
TEMP-05624,Mar 16 2026  2:39PM,19,US_TEXT
TEMP-05626,Mar 16 2026  2:38PM,19,US_TEXT
TEMP-05621,Mar 16 2026  2:37PM,19,US_TEXT
RES-RC-2013-1,Mar 16 2026  2:37PM,19,US_TEXT
KN 5970,Mar 16 2026  2:33PM,19,US_TEXT
KN 348,Mar 16 2026  2:32PM,19,US_TEXT
CON-RES-RC-1981-83,Mar 16 2026  2:30PM,19,US_TEXT
KN 15336,Mar 16 2026  2:28PM,19,US_TEXT
KN 13747,Mar 16 2026  2:28PM,19,US_TEXT
CON-RES-1984-22,Mar 16 2026  2:26PM,19,US_TEXT
KN 5920,Mar 16 2026  2:26PM,19,US_TEXT
COM-RC-1982-507,Mar 16 2026  2:24PM,19,US_TEXT
KN 4885,Mar 16 2026  2:24PM,19,US_TEXT
TEMP-05617,Mar 16 2026  2:23PM,19,US_TEXT
KN 10546,Mar 16 2026  2:22PM,19,US_TEXT
RES-RC-1982-137,Mar 16 2026  2:21PM,19,US_TEXT
KN 5777,Mar 16 2026  2:21PM,19,US_TEXT
TEMP-05613,Mar 16 2026  2:20PM,19,US_TEXT
KNML 1602,Mar 16 2026  2:20PM,19,US_TEXT
TEMP-05613,Mar 16 2026  2:19PM,19,US_TEXT
CON-RES-RC-1982-498,Mar 16 2026  2:17PM,19,US_TEXT
KN 93,Mar 16 2026  2:17PM,19,US_TEXT
KN 1539,Mar 16 2026  2:15PM,19,US_TEXT
TEMP-05607,Mar 16 2026  2:14PM,19,US_TEXT
KN 4617,Mar 16 2026  2:13PM,19,US_TEXT
KN 5952,Mar 16 2026  2:12PM,19,US_TEXT
KN 13748,Mar 16 2026  2:11PM,19,US_TEXT
TEMP-05605,Mar 16 2026  2:11PM,19,US_TEXT
KN 15247,Mar 16 2026  2:09PM,19,US_TEXT
TEMP-05603,Mar 16 2026  2:09PM,19,US_TEXT
KN 15074,Mar 16 2026  2:09PM,19,US_TEXT
TEMP-05598,Mar 16 2026  2:04PM,19,US_TEXT
KN 6523,Mar 16 2026  2:02PM,19,US_TEXT
KN 15152,Mar 16 2026  1:59PM,19,US_TEXT
IND-1981-6,Mar 16 2026  1:58PM,19,US_TEXT
KN 428,Mar 16 2026  1:58PM,19,US_TEXT
TEMP-05588,Mar 16 2026  1:56PM,19,US_TEXT
KN 793,Mar 16 2026  1:55PM,19,US_TEXT
KN 6920,Mar 16 2026  1:52PM,19,US_TEXT
TEMP-05590,Mar 16 2026  1:48PM,19,US_TEXT
KN 193,Mar 16 2026  1:47PM,19,US_TEXT
KN 193,Mar 16 2026  1:46PM,19,US_TEXT
KN 11660,Mar 16 2026  1:45PM,19,US_TEXT
RES-1985-430,Mar 16 2026  1:44PM,19,US_TEXT
COM-RC-1982-10,Mar 16 2026  1:42PM,19,US_TEXT
CON-RES-1984-22,Mar 16 2026  1:39PM,19,US_TEXT
CON-COM-2011-168,Mar 16 2026  1:39PM,19,US_TEXT
CON-COM-1982-14,Mar 16 2026  1:37PM,19,US_TEXT
RES-2026-1631,Mar 16 2026  1:34PM,19,US_TEXT
NULL,Mar 16 2026  1:33PM,19,US_TEXT
RES-RC-1982-1477,Mar 16 2026  1:32PM,19,US_TEXT
RES-1992-228,Mar 16 2026  1:31PM,19,US_TEXT
CON-RES-1994-793,Mar 16 2026  1:28PM,19,US_TEXT
TEMP-05549,Mar 16 2026  1:27PM,19,US_TEXT
COM-1983-5,Mar 16 2026  1:25PM,19,US_TEXT
TEMP-05580,Mar 16 2026  1:21PM,19,US_TEXT
RES-2002-2805,Mar 16 2026 12:56PM,19,US_TEXT
RES-2010-22,Mar 16 2026 12:54PM,19,US_TEXT
TEMP-05567,Mar 16 2026 12:53PM,19,US_TEXT
TEMP-05565,Mar 16 2026 12:51PM,19,US_TEXT
RES-2010-1184,Mar 16 2026 12:50PM,19,US_TEXT
TEMP-05563,Mar 16 2026 12:49PM,19,US_TEXT
KN 4840,Mar 16 2026 12:49PM,19,US_TEXT
TEMP-05561,Mar 16 2026 12:47PM,19,US_TEXT
TEMP-05559,Mar 16 2026 12:45PM,19,US_TEXT
TEMP-05557,Mar 16 2026 12:45PM,19,US_TEXT
RES-2004-863,Mar 16 2026 12:45PM,19,US_TEXT
KN 4890,Mar 16 2026 12:44PM,19,US_TEXT
TEMP-05556,Mar 16 2026 12:42PM,19,US_TEXT
RES-RC-1982-326,Mar 16 2026 12:41PM,19,US_TEXT
KN 13790,Mar 16 2026 12:40PM,19,US_TEXT
MLKN 188,Mar 16 2026 12:40PM,19,US_TEXT
TEMP-05542,Mar 16 2026 12:39PM,19,US_TEXT
TEMP-05553,Mar 16 2026 12:39PM,19,US_TEXT
KN 12539,Mar 16 2026 12:37PM,19,US_TEXT
TEMP-05550,Mar 16 2026 12:37PM,19,US_TEXT
CON-COM-2015-17,Mar 16 2026 12:36PM,19,US_TEXT
KN 12535,Mar 16 2026 12:35PM,19,US_TEXT
TEMP-05548,Mar 16 2026 12:35PM,19,US_TEXT
IND-2002-1,Mar 16 2026 12:34PM,19,US_TEXT
KN 15252,Mar 16 2026 12:32PM,19,US_TEXT
TEMP-05545,Mar 16 2026 12:32PM,19,US_TEXT
COM-1997-16,Mar 16 2026 12:31PM,19,US_TEXT
KN 905,Mar 16 2026 12:31PM,19,US_TEXT
KN 106,Mar 16 2026 12:31PM,19,US_TEXT
IND-2002-2,Mar 16 2026 12:29PM,19,US_TEXT
TEMP-05544,Mar 16 2026 12:29PM,19,US_TEXT
KN 250,Mar 16 2026 12:29PM,19,US_TEXT
IND-RC-1982-116,Mar 16 2026 12:28PM,19,US_TEXT
TEMP-05541,Mar 16 2026 12:26PM,19,US_TEXT
TEMP-05539,Mar 16 2026 12:24PM,19,US_TEXT
RES-RC-1982-1111,Mar 16 2026 12:23PM,19,US_TEXT
TEMP-05537,Mar 16 2026 12:22PM,19,US_TEXT
KN 12616,Mar 16 2026 12:21PM,19,US_TEXT
IND-RC-1982-40,Mar 16 2026 12:21PM,19,US_TEXT
TEMP-05518,Mar 16 2026 12:21PM,19,US_TEXT
TEMP-05534,Mar 16 2026 12:19PM,19,US_TEXT
KN 92287,Mar 16 2026 12:17PM,19,US_TEXT
KN 9716,Mar 16 2026 12:16PM,19,US_TEXT
TEMP-05532,Mar 16 2026 12:16PM,19,US_TEXT
TEMP-05530,Mar 16 2026 12:14PM,19,US_TEXT
TEMP-05526,Mar 16 2026 12:11PM,19,US_TEXT
TEMP-05523,Mar 16 2026 12:07PM,19,US_TEXT
TEMP-05521,Mar 16 2026 12:04PM,19,US_TEXT
TEMP-05519,Mar 16 2026 12:01PM,19,US_TEXT
TEMP-05514,Mar 16 2026 11:58AM,19,US_TEXT
CON-RES-1996-237,Mar 16 2026 11:58AM,19,US_TEXT
TEMP-05509,Mar 16 2026 11:56AM,19,US_TEXT
TEMP-05511,Mar 16 2026 11:56AM,19,US_TEXT
KNML 1609,Mar 16 2026 11:50AM,19,US_TEXT
TEMP-05504,Mar 16 2026 11:50AM,19,US_TEXT
IND-1987-43,Mar 16 2026 11:49AM,19,US_TEXT
KN 144,Mar 16 2026 11:48AM,19,US_TEXT
KN 504,Mar 16 2026 11:47AM,19,US_TEXT
RES-1982-1760,Mar 16 2026 11:46AM,19,US_TEXT
TEMP-05503,Mar 16 2026 11:45AM,19,US_TEXT
TEMP-05502,Mar 16 2026 11:42AM,19,US_TEXT
CON-RES-2000-161,Mar 16 2026 11:42AM,19,US_TEXT
KN 6570,Mar 16 2026 11:42AM,19,US_TEXT
TEMP-05500,Mar 16 2026 11:41AM,19,US_TEXT
KN 666,Mar 16 2026 11:41AM,19,US_TEXT
TEMP-05497,Mar 16 2026 11:41AM,19,US_TEXT
IND-2007-7,Mar 16 2026 11:39AM,19,US_TEXT
KN 15411,Mar 16 2026 11:38AM,19,US_TEXT
KN 15152,Mar 16 2026 11:38AM,19,US_TEXT
TEMP-05499,Mar 16 2026 11:36AM,19,US_TEXT
RES-2012-1978,Mar 16 2026 11:35AM,19,US_TEXT
TEMP-05498,Mar 16 2026 11:35AM,19,US_TEXT
COM-1981-51,Mar 16 2026 11:32AM,19,US_TEXT
CON-AG-1993-73,Mar 16 2026 11:32AM,19,US_TEXT
KN 5920,Mar 16 2026 11:32AM,19,US_TEXT
TEMP-05480,Mar 16 2026 11:31AM,19,US_TEXT
TEMP-05496,Mar 16 2026 11:30AM,19,US_TEXT
KN 138,Mar 16 2026 11:30AM,19,US_TEXT
TEMP-05492,Mar 16 2026 11:30AM,19,US_TEXT
TEMP-05469,Mar 16 2026 11:29AM,19,US_TEXT
TEMP-05345,Mar 16 2026 11:27AM,19,US_TEXT
TEMP-05495,Mar 16 2026 11:26AM,19,US_TEXT
KN 10578,Mar 16 2026 11:26AM,19,US_TEXT
KN 503,Mar 16 2026 11:26AM,19,US_TEXT
IND-RC-1982-211,Mar 16 2026 11:23AM,19,US_TEXT
RES-1992-96,Mar 16 2026 11:23AM,19,US_TEXT
COM-RC-1982-338,Mar 16 2026 11:23AM,19,US_TEXT
KN 3234,Mar 16 2026 11:22AM,19,US_TEXT
TEMP-05494,Mar 16 2026 11:21AM,19,US_TEXT
KN 5888,Mar 16 2026 11:21AM,19,US_TEXT
TEMP-05493,Mar 16 2026 11:20AM,19,US_TEXT
CON-RES-1982-374,Mar 16 2026 11:20AM,19,US_TEXT
IND-RC-1982-3,Mar 16 2026 11:20AM,19,US_TEXT
TEMP-05491,Mar 16 2026 11:20AM,19,US_TEXT
RES-2000-1624,Mar 16 2026 11:19AM,19,US_TEXT
IND-1982-65,Mar 16 2026 11:19AM,19,US_TEXT
CON-RES-RC-1983-2,Mar 16 2026 11:18AM,19,US_TEXT
CON-AG-1981-69,Mar 16 2026 11:17AM,19,US_TEXT
TEMP-05490,Mar 16 2026 11:17AM,19,US_TEXT
KN 963,Mar 16 2026 11:17AM,19,US_TEXT
RES-1997-192,Mar 16 2026 11:17AM,19,US_TEXT
RES-2005-75,Mar 16 2026 11:17AM,19,US_TEXT
IND-1989-19,Mar 16 2026 11:16AM,19,US_TEXT
KN 500,Mar 16 2026 11:16AM,19,US_TEXT
MLKN 11852,Mar 16 2026 11:16AM,19,US_TEXT
TEMP-05489,Mar 16 2026 11:16AM,19,US_TEXT
IND-1983-6,Mar 16 2026 11:14AM,19,US_TEXT
KN 3174,Mar 16 2026 11:14AM,19,US_TEXT
IND-1982-32,Mar 16 2026 11:13AM,19,US_TEXT
COM-2000-427,Mar 16 2026 11:13AM,19,US_TEXT
TEMP-05488,Mar 16 2026 11:13AM,19,US_TEXT
KN 1046,Mar 16 2026 11:12AM,19,US_TEXT
TEMP-05485,Mar 16 2026 11:12AM,19,US_TEXT
TEMP-05486,Mar 16 2026 11:11AM,19,US_TEXT
TEMP-05487,Mar 16 2026 11:11AM,19,US_TEXT
COM-2000-447,Mar 16 2026 11:10AM,19,US_TEXT
CON-COM-2009-349,Mar 16 2026 11:10AM,19,US_TEXT
TEMP-05483,Mar 16 2026 11:10AM,19,US_TEXT
RES-RC-1994-38,Mar 16 2026 11:09AM,19,US_TEXT
KN 5888,Mar 16 2026 11:09AM,19,US_TEXT
CON-COM-2012-40,Mar 16 2026 11:08AM,19,US_TEXT
TEMP-05482,Mar 16 2026 11:08AM,19,US_TEXT
KN 10641,Mar 16 2026 11:08AM,19,US_TEXT
TEMP-05484,Mar 16 2026 11:07AM,19,US_TEXT
TEMP-05481,Mar 16 2026 11:07AM,19,US_TEXT
CON-RES-1989-367,Mar 16 2026 11:06AM,19,US_TEXT
RES-1985-2326,Mar 16 2026 11:06AM,19,US_TEXT
RES-1998-6657,Mar 16 2026 11:06AM,19,US_TEXT
TEMP-05477,Mar 16 2026 11:06AM,19,US_TEXT
KN 588,Mar 16 2026 11:06AM,19,US_TEXT
COM-1998-7,Mar 16 2026 11:04AM,19,US_TEXT
KN 9043,Mar 16 2026 11:04AM,19,US_TEXT
TEMP-05478,Mar 16 2026 11:03AM,19,US_TEXT
CON-COM-2013-113,Mar 16 2026 11:03AM,19,US_TEXT
TEMP-05479,Mar 16 2026 11:03AM,19,US_TEXT
TEMP-05473,Mar 16 2026 11:02AM,19,US_TEXT
COM-2002-23,Mar 16 2026 11:02AM,19,US_TEXT
TEMP-05476,Mar 16 2026 11:00AM,19,US_TEXT
TEMP-05467,Mar 16 2026 11:00AM,19,US_TEXT
RES-RC-1982-498,Mar 16 2026 10:59AM,19,US_TEXT
TEMP-05475,Mar 16 2026 10:59AM,19,US_TEXT
RES-2000-3691,Mar 16 2026 10:57AM,19,US_TEXT
TEMP-05474,Mar 16 2026 10:56AM,19,US_TEXT
KNML 216,Mar 16 2026 10:56AM,19,US_TEXT
KN 6679,Mar 16 2026 10:55AM,19,US_TEXT
KN 5950,Mar 16 2026 10:53AM,19,US_TEXT
TEMP-05470,Mar 16 2026 10:53AM,19,US_TEXT
KN 5625,Mar 16 2026 10:51AM,19,US_TEXT
TEMP-05471,Mar 16 2026 10:50AM,19,US_TEXT
TEMP-05472,Mar 16 2026 10:50AM,19,US_TEXT
RES-2009-3993,Mar 16 2026 10:50AM,19,US_TEXT
IND-1989-11,Mar 16 2026 10:49AM,19,US_TEXT
KN 7332,Mar 16 2026 10:48AM,19,US_TEXT
RES-RC-1982-1768,Mar 16 2026 10:48AM,19,US_TEXT
KN 14363,Mar 16 2026 10:44AM,19,US_TEXT
CON-COM-1994-8,Mar 16 2026 10:43AM,19,US_TEXT
TEMP-05468,Mar 16 2026 10:43AM,19,US_TEXT
RES-RC-1982-207,Mar 16 2026 10:43AM,19,US_TEXT
KN 105,Mar 16 2026 10:42AM,19,US_TEXT
RES-RC-2009-4,Mar 16 2026 10:42AM,19,US_TEXT
CON-RES-1987-629,Mar 16 2026 10:39AM,19,US_TEXT
IND-1991-10,Mar 16 2026 10:39AM,19,US_TEXT
KN 143,Mar 16 2026 10:39AM,19,US_TEXT
TEMP-05466,Mar 16 2026 10:39AM,19,US_TEXT
TEMP-05465,Mar 16 2026 10:37AM,19,US_TEXT
KN 12871,Mar 16 2026 10:36AM,19,US_TEXT
KN 14,Mar 16 2026 10:36AM,19,US_TEXT
CON-RES-1991-297,Mar 16 2026 10:35AM,19,US_TEXT
TEMP-05464,Mar 16 2026 10:34AM,19,US_TEXT
RES-1987-1250,Mar 16 2026 10:34AM,19,US_TEXT
RES-1995-1065,Mar 16 2026 10:34AM,19,US_TEXT
KN 1929,Mar 16 2026 10:33AM,19,US_TEXT
CON-COM-1991-26,Mar 16 2026 10:32AM,19,US_TEXT
RES-2001-5496,Mar 16 2026 10:30AM,19,US_TEXT
CON-IND-1997-8,Mar 16 2026 10:30AM,19,US_TEXT
KN 726,Mar 16 2026 10:29AM,19,US_TEXT
TEMP-05463,Mar 16 2026 10:28AM,19,US_TEXT
KN 9251,Mar 16 2026 10:28AM,19,US_TEXT
TEMP-05267,Mar 16 2026 10:27AM,19,US_TEXT
KN 8619,Mar 16 2026 10:25AM,19,US_TEXT
TEMP-05462,Mar 16 2026 10:24AM,19,US_TEXT
RES-1982-1061,Mar 16 2026 10:22AM,19,US_TEXT
KN 12938,Mar 16 2026 10:21AM,19,US_TEXT
TEMP-05461,Mar 16 2026 10:21AM,19,US_TEXT
TEMP-05460,Mar 16 2026 10:19AM,19,US_TEXT
TEMP-05458,Mar 16 2026 10:17AM,19,US_TEXT
TEMP-05459,Mar 16 2026 10:17AM,19,US_TEXT
KN 102,Mar 16 2026 10:15AM,19,US_TEXT
MLKN 910,Mar 16 2026 10:15AM,19,US_TEXT
TEMP-05457,Mar 16 2026 10:14AM,19,US_TEXT
IND-RC-1982-1,Mar 16 2026 10:14AM,19,US_TEXT
COM-RC-1982-468,Mar 16 2026 10:13AM,19,US_TEXT
MNKL 891,Mar 16 2026 10:13AM,19,US_TEXT
IND-RC-1982-127,Mar 16 2026 10:12AM,19,US_TEXT
RES-2013-619,Mar 16 2026 10:12AM,19,US_TEXT
TEMP-05456,Mar 16 2026 10:12AM,19,US_TEXT
IND-RC-1982-20,Mar 16 2026 10:10AM,19,US_TEXT
TEMP-05455,Mar 16 2026 10:09AM,19,US_TEXT
TEMP-05454,Mar 16 2026 10:09AM,19,US_TEXT
RES-2015-508,Mar 16 2026 10:09AM,19,US_TEXT
TEMP-05453,Mar 16 2026 10:07AM,19,US_TEXT
KN 7963,Mar 16 2026 10:06AM,19,US_TEXT
TEMP-05452,Mar 16 2026 10:04AM,19,US_TEXT
RES-2007-1449,Mar 16 2026 10:03AM,19,US_TEXT
TEMP-05451,Mar 16 2026 10:02AM,19,US_TEXT
RES-2005-1503,Mar 16 2026  9:59AM,19,US_TEXT
RES-1999-146,Mar 16 2026  9:55AM,19,US_TEXT
RES-2007-1446,Mar 16 2026  9:54AM,19,US_TEXT
CON-RES-1983-203,Mar 16 2026  9:46AM,19,US_TEXT
TEMP-05450,Mar 16 2026  9:43AM,19,US_TEXT
KN 606,Mar 16 2026  9:42AM,19,US_TEXT
KN 754,Mar 16 2026  9:39AM,19,US_TEXT
TEMP-05449,Mar 16 2026  9:39AM,19,US_TEXT
KN 15291,Mar 16 2026  9:37AM,19,US_TEXT
KN 4951,Mar 16 2026  9:34AM,19,US_TEXT
KN 5636,Mar 16 2026  9:32AM,19,US_TEXT
KN 1701,Mar 16 2026  9:30AM,19,US_TEXT
TEMP-05448,Mar 16 2026  9:27AM,19,US_TEXT
RES-2026-1630,Mar 15 2026  3:10PM,19,US_TEXT
NULL,Mar 15 2026  3:09PM,19,US_TEXT
RES-2026-1629,Mar 15 2026  3:04PM,19,US_TEXT
NULL,Mar 15 2026  3:03PM,19,US_TEXT
RES-2026-1628,Mar 15 2026  3:01PM,19,US_TEXT
NULL,Mar 15 2026  3:00PM,19,US_TEXT
RES-2026-1627,Mar 15 2026  2:58PM,19,US_TEXT
NULL,Mar 15 2026  2:57PM,19,US_TEXT
RES-2026-1626,Mar 15 2026  2:56PM,19,US_TEXT
NULL,Mar 15 2026  2:55PM,19,US_TEXT
RES-2026-1625,Mar 15 2026  2:54PM,19,US_TEXT
TEMP-05442,Mar 15 2026  2:53PM,19,US_TEXT
NULL,Mar 15 2026  2:53PM,19,US_TEXT
COM-2026-114,Mar 15 2026  2:51PM,19,US_TEXT
NULL,Mar 15 2026  2:50PM,19,US_TEXT
TEMP-05441,Mar 15 2026  2:49PM,19,US_TEXT
TEMP-05439,Mar 15 2026  2:46PM,19,US_TEXT
TEMP-05437,Mar 15 2026  2:41PM,19,US_TEXT
NULL,Mar 15 2026  2:40PM,19,US_TEXT
TEMP-05436,Mar 15 2026  2:38PM,19,US_TEXT
RES-2026-1624,Mar 15 2026  2:36PM,19,US_TEXT
NULL,Mar 15 2026  2:35PM,19,US_TEXT
TEMP-05434,Mar 15 2026  2:34PM,19,US_TEXT
RES-2026-1623,Mar 15 2026  2:34PM,19,US_TEXT
NULL,Mar 15 2026  2:33PM,19,US_TEXT
TEMP-05432,Mar 15 2026  2:31PM,19,US_TEXT
RES-2026-1622,Mar 15 2026  2:31PM,19,US_TEXT
NULL,Mar 15 2026  2:30PM,19,US_TEXT
TEMP-05430,Mar 15 2026  2:28PM,19,US_TEXT
RES-2026-1621,Mar 15 2026  2:28PM,19,US_TEXT
NULL,Mar 15 2026  2:27PM,19,US_TEXT
TEMP-05428,Mar 15 2026  2:25PM,19,US_TEXT
RES-2026-1620,Mar 15 2026  2:25PM,19,US_TEXT
TEMP-05426,Mar 15 2026  2:22PM,19,US_TEXT
NULL,Mar 15 2026  2:22PM,19,US_TEXT
RES-2026-1619,Mar 15 2026  2:19PM,19,US_TEXT
TEMP-05425,Mar 15 2026  2:18PM,19,US_TEXT
NULL,Mar 15 2026  2:18PM,19,US_TEXT
TEMP-05424,Mar 15 2026  2:15PM,19,US_TEXT
RES-2026-1618,Mar 15 2026  2:13PM,19,US_TEXT
TEMP-05421,Mar 15 2026  2:13PM,19,US_TEXT
NULL,Mar 15 2026  2:12PM,19,US_TEXT
RES-2026-1617,Mar 15 2026  2:11PM,19,US_TEXT
NULL,Mar 15 2026  2:11PM,19,US_TEXT
RES-2026-1616,Mar 15 2026  2:09PM,19,US_TEXT
NULL,Mar 15 2026  2:09PM,19,US_TEXT
TEMP-05419,Mar 15 2026  2:08PM,19,US_TEXT
RES-2026-1615,Mar 15 2026  2:06PM,19,US_TEXT
NULL,Mar 15 2026  2:06PM,19,US_TEXT
TEMP-05417,Mar 15 2026  2:04PM,19,US_TEXT
TEMP-05416,Mar 15 2026  2:01PM,19,US_TEXT
TEMP-05415,Mar 15 2026  1:58PM,19,US_TEXT
TEMP-05414,Mar 15 2026  1:55PM,19,US_TEXT
TEMP-05413,Mar 15 2026  1:50PM,19,US_TEXT
TEMP-05403,Mar 15 2026  1:39PM,19,US_TEXT
RES-1985-677,Mar 15 2026  1:34PM,19,US_TEXT
CON-RES-1991-279,Mar 15 2026  1:01PM,19,US_TEXT
RES-RC-1982-1273,Mar 15 2026 12:58PM,19,US_TEXT
RES-2026-1614,Mar 15 2026 12:55PM,19,US_TEXT
NULL,Mar 15 2026 12:55PM,19,US_TEXT
COM-RC-1996-1,Mar 15 2026 12:55PM,19,US_TEXT
RES-2026-1613,Mar 15 2026 12:53PM,19,US_TEXT
COM-RC-1982-25,Mar 15 2026 12:53PM,19,US_TEXT
NULL,Mar 15 2026 12:52PM,19,US_TEXT
COM-RC-1982-263,Mar 15 2026 12:50PM,19,US_TEXT
RES-2026-1612,Mar 15 2026 12:49PM,19,US_TEXT
NULL,Mar 15 2026 12:49PM,19,US_TEXT
COM-1982-143,Mar 15 2026 12:48PM,19,US_TEXT
RES-2026-1611,Mar 15 2026 12:46PM,19,US_TEXT
NULL,Mar 15 2026 12:45PM,19,US_TEXT
RES-1983-33,Mar 15 2026 12:44PM,19,US_TEXT
RES-2026-1610,Mar 15 2026 12:44PM,19,US_TEXT
RES-2026-1609,Mar 15 2026 12:42PM,19,US_TEXT
NULL,Mar 15 2026 12:41PM,19,US_TEXT
